timestamp,cpu_total,cpu_idle,cpu_user,load_min1,load_min5,load_min15,mem_used,mem_percent,network_lo_rx,network_lo_tx
2021-01-01 01:11:17,57.75,40.57,55.34,2.289,1.607,1.22,2195693782,54.89,635861,517303
2021-01-01 01:11:18,46.1,54.04,41.62,2.252,1.911,1.473,2098388772,52.46,577664,490086
2021-01-01 01:11:19,36.64,60.52,34.41,1.593,1.258,0.883,1928930253,48.22,550317,636803
2021-01-01 01:11:20,9.15,86.46,5.97,0.503,0.291,0.286,2090568819,52.26,435963,489907
2021-01-01 01:11:21,64.19,32.38,60.38,2.917,2.313,1.628,1711854633,42.8,581108,614452
2021-01-01 01:11:22,29.75,72.44,24.75,1.073,1.075,0.899,2318179932,57.95,371674,489335
2021-01-01 01:11:23,30.06,69.65,27.32,0.824,0.421,0.287,2387718391,59.69,277235,503999
2021-01-01 01:11:24,55.2,43.36,52.49,2.57,1.974,1.242,2227791371,55.69,343767,389528
2021-01-01 01:11:25,42.53,58.09,38.16,1.742,1.243,0.67,1888404272,47.21,407801,375071
2021-01-01 01:11:26,50.35,48.18,46.13,2.056,1.637,1.313,2017804038,50.45,424516,597812
2021-01-01 01:11:27,38.68,57.83,34.76,1.357,0.949,0.712,2470650934,61.77,456515,672281
2021-01-01 01:11:28,17.4,77.67,14.55,0.511,0.055,0.093,2384349865,59.61,460956,510571
2021-01-01 01:11:29,32.25,64.12,29.96,1.544,1.024,0.866,2598160727,64.95,435016,483380
2021-01-01 01:11:30,33.74,62.66,30.31,1.645,1.644,0.985,1765844344,44.15,288368,602264
2021-01-01 01:11:31,50.78,48.58,46.27,2.266,1.862,1.268,1738936314,43.47,519212,533736
2021-01-01 01:11:32,68.52,32.77,63.98,2.979,2.425,1.674,2040311086,51.01,473532,260167
2021-01-01 01:11:33,44.39,51.9,42.95,1.946,1.5,1.125,2122068727,53.05,430365,599367
2021-01-01 01:11:34,24.26,73.12,21.55,1.01,0.798,0.489,1957313250,48.93,639802,366309
2021-01-01 01:11:35,64.29,32.12,61.43,2.519,1.929,1.23,1883094671,47.08,475783,498827
2021-01-01 01:11:36,62.4,39.19,57.49,2.859,2.393,1.554,2380218554,59.51,505853,455851
2021-01-01 01:11:37,42.59,56.91,38.88,1.591,1.293,1.02,1972780372,49.32,579585,435934
2021-01-01 01:11:38,58.2,40.25,55.57,2.439,1.717,1.128,1635436574,40.89,351013,504693
2021-01-01 01:11:39,50.22,43.13,49.12,1.768,1.465,0.97,1670093273,41.75,497738,589362
2021-01-01 01:11:40,49.94,48.66,46.68,1.8,0.948,0.727,2074119297,51.85,579254,503132
2021-01-01 01:11:41,60.33,34.53,58.94,2.342,1.957,1.3,2900795745,72.52,490867,640989
2021-01-01 01:11:42,57.43,40.4,53.1,2.056,1.363,0.784,1707216876,42.68,369665,653400
2021-01-01 01:11:43,34.86,65.56,30.85,1.634,1.288,0.743,1905537779,47.64,451752,652487
2021-01-01 01:11:44,62.01,35.4,59.17,2.076,1.422,0.99,2721441432,68.04,518898,494415
2021-01-01 01:11:45,64.31,31.04,61.59,2.602,2.082,1.507,1854715781,46.37,289312,452178
2021-01-01 01:11:46,54.18,45.56,49.59,2.207,1.881,1.297,2136638252,53.42,364733,496630
2021-01-01 01:11:47,28.5,65.98,26.34,0.597,0.778,0.588,2562773216,64.07,697353,612532
2021-01-01 01:11:48,46.66,52.05,44.66,1.734,1.079,0.594,1714556395,42.86,548459,606536
2021-01-01 01:11:49,54.28,48.04,49.52,2.248,1.993,1.241,1907221933,47.68,648347,240479
2021-01-01 01:11:50,41.22,55.67,36.98,1.777,1.448,1.239,1854690219,46.37,586631,530584
2021-01-01 01:11:51,68.38,28.82,64.1,2.674,2.049,1.558,1544631391,38.62,539398,263198
2021-01-01 01:11:52,31.4,62.42,29.62,1.459,1.319,1.0,2470809783,61.77,469092,498093
2021-01-01 01:11:53,34.74,60.75,33.17,1.357,1.038,0.661,1824378698,45.61,538121,447099
2021-01-01 01:11:54,44.62,48.86,43.52,1.789,1.575,1.078,1737126297,43.43,644996,416308
2021-01-01 01:11:55,24.9,70.09,22.95,1.071,0.659,0.461,1866669833,46.67,582553,584925
2021-01-01 01:11:56,58.94,38.09,54.85,2.636,1.982,1.519,2278649421,56.97,516681,435271
2021-01-01 01:11:57,24.63,71.92,22.67,0.782,0.815,0.61,2033868061,50.85,482765,499049
2021-01-01 01:11:58,42.3,57.32,38.39,1.546,1.534,1.126,1762500108,44.06,549832,406763
2021-01-01 01:11:59,44.45,49.95,42.44,1.577,1.255,0.862,2122744953,53.07,446795,507372
2021-01-01 01:12:00,43.29,54.7,40.71,1.632,0.748,0.603,2243778409,56.09,549847,595973
2021-01-01 01:12:01,46.31,53.39,41.38,2.28,1.784,1.279,1992870623,49.82,430204,412212
2021-01-01 01:12:02,24.0,73.3,22.02,1.132,0.912,0.643,1929571721,48.24,464607,563993
2021-01-01 01:12:03,58.27,38.85,55.76,1.991,1.546,1.008,2304762781,57.62,397229,505648
2021-01-01 01:12:04,53.82,43.56,51.61,1.973,1.645,1.14,1946244426,48.66,456023,504731
2021-01-01 01:12:05,28.6,70.55,27.17,1.256,0.909,0.529,2482457451,62.06,431627,464959
2021-01-01 01:12:06,49.6,46.07,46.64,1.712,1.537,1.072,1772709538,44.32,669191,577340
2021-01-01 01:12:07,29.34,68.51,26.82,0.956,0.531,0.381,1765725960,44.14,410550,567091
2021-01-01 01:12:08,17.75,80.49,13.97,1.114,1.138,0.556,1728860965,43.22,538483,486656
2021-01-01 01:12:09,52.46,48.98,48.19,1.914,1.841,1.266,1928346062,48.21,405311,520267
2021-01-01 01:12:10,35.93,65.23,32.75,1.724,1.196,0.72,2000751218,50.02,504689,574297
2021-01-01 01:12:11,59.96,37.7,58.83,2.775,2.037,1.476,1602309227,40.06,528991,554151
2021-01-01 01:12:12,30.92,66.33,27.44,1.017,0.896,0.691,2029027180,50.73,314889,469336
2021-01-01 01:12:13,40.63,58.0,39.41,1.358,0.849,0.552,2169606256,54.24,360229,616570
2021-01-01 01:12:14,33.91,62.1,30.44,1.273,0.92,0.699,1560352533,39.01,404532,586413
2021-01-01 01:12:15,55.12,45.33,51.38,1.878,1.723,1.265,1843648572,46.09,369676,711123
2021-01-01 01:12:16,68.47,30.1,66.68,2.775,2.368,1.634,2170245718,54.26,508408,343043
2021-01-01 01:12:17,38.63,62.56,34.35,1.483,1.583,1.261,1673174220,41.83,524258,570198
2021-01-01 01:12:18,78.5,24.06,73.85,3.248,2.633,1.77,1905206443,47.63,393692,615208
2021-01-01 01:12:19,47.37,50.26,43.11,2.314,1.729,1.357,2326455070,58.16,512419,600516
2021-01-01 01:12:20,25.83,69.14,23.61,1.279,1.033,0.701,2538554828,63.46,457592,474728
2021-01-01 01:12:21,39.76,57.9,36.42,1.737,1.36,0.867,2131974563,53.3,490052,363684
2021-01-01 01:12:22,17.28,84.25,12.62,0.102,0.054,0.003,1949224014,48.73,437157,653965
2021-01-01 01:12:23,28.17,70.4,25.89,1.26,1.003,0.592,1849580593,46.24,548765,451825
2021-01-01 01:12:24,54.21,45.22,49.93,2.685,1.962,1.452,2273226229,56.83,663492,470455
2021-01-01 01:12:25,37.87,55.44,36.84,0.612,0.546,0.222,2340021919,58.5,577433,706654
2021-01-01 01:12:26,43.21,54.32,42.2,1.935,1.266,1.026,1653069260,41.33,639339,372688
2021-01-01 01:12:27,66.35,31.3,62.31,2.606,1.942,1.266,2273128044,56.83,359717,581888
2021-01-01 01:12:28,58.48,40.93,54.44,2.084,1.644,1.234,1817886109,45.45,432429,424621
2021-01-01 01:12:29,53.74,46.62,49.59,2.39,1.46,1.025,1742133267,43.55,556523,422426
2021-01-01 01:12:30,75.49,24.5,70.77,3.532,2.98,2.113,1953906738,48.85,650829,516765
2021-01-01 01:12:31,43.29,55.75,41.82,1.964,1.161,0.754,2297483972,57.44,565044,567637
2021-01-01 01:12:32,43.83,51.31,41.9,1.642,1.447,1.048,2092821597,52.32,397377,595020
2021-01-01 01:12:33,71.2,29.95,66.59,2.565,1.793,1.269,2084699499,52.12,456534,608147
2021-01-01 01:12:34,34.24,61.11,32.53,1.413,1.05,0.589,2105732496,52.64,533340,429341
2021-01-01 01:12:35,35.53,65.79,31.8,1.683,1.45,0.919,2140297405,53.51,483534,385647
2021-01-01 01:12:36,36.93,58.46,33.81,1.361,1.529,1.016,1965754634,49.14,420122,465735
2021-01-01 01:12:37,47.98,50.2,46.64,1.832,1.489,0.967,2189566629,54.74,470974,534747
2021-01-01 01:12:38,30.91,63.93,28.77,2.083,1.27,1.014,1802095341,45.05,498556,479436
2021-01-01 01:12:39,30.96,65.27,27.88,1.562,1.44,1.009,2195302295,54.88,391507,136846
2021-01-01 01:12:40,36.92,59.68,32.51,1.822,1.411,0.91,2257095604,56.43,598450,317282
2021-01-01 01:12:41,56.26,42.7,52.43,1.812,1.464,0.976,2209740978,55.24,456038,475952
2021-01-01 01:12:42,37.9,59.22,34.41,1.304,1.155,0.758,2225308649,55.63,492742,585520
2021-01-01 01:12:43,25.75,73.01,22.77,1.052,0.397,0.249,2139459692,53.49,603505,409535
2021-01-01 01:12:44,52.96,46.13,50.76,1.818,1.456,0.911,2352032874,58.8,487500,573307
2021-01-01 01:12:45,10.26,86.55,8.79,0.891,0.631,0.36,1318515864,32.96,598035,350389
2021-01-01 01:12:46,52.44,47.2,49.8,2.521,2.261,1.659,2256123787,56.4,397079,525556
2021-01-01 01:12:47,37.64,55.58,36.53,1.346,1.222,0.874,2592637258,64.82,543295,526285
2021-01-01 01:12:48,54.26,45.01,52.41,2.705,1.839,1.272,1813431357,45.34,583932,546873
2021-01-01 01:12:49,38.75,58.45,36.02,1.549,1.491,1.044,1779881042,44.5,417013,399171
2021-01-01 01:12:50,67.94,28.97,65.27,3.495,2.886,2.015,2385895703,59.65,482163,345236
2021-01-01 01:12:51,49.03,46.92,47.85,2.005,1.294,0.885,1721978198,43.05,484232,572605
2021-01-01 01:12:52,58.65,38.73,55.3,2.519,2.026,1.47,1799982706,45.0,520963,347384
2021-01-01 01:12:53,43.35,57.15,40.16,2.154,1.93,1.396,2050984555,51.27,547480,422909
2021-01-01 01:12:54,25.94,70.04,24.63,1.421,0.894,0.469,1760314636,44.01,408879,639168
2021-01-01 01:12:55,36.23,64.82,31.46,1.603,1.558,1.077,2262507350,56.56,493994,516988
2021-01-01 01:12:56,74.2,19.56,72.8,2.926,2.038,1.276,1762759363,44.07,659131,536875
2021-01-01 01:12:57,12.08,85.77,7.66,0.637,0.352,0.31,2108190004,52.7,605387,562473
2021-01-01 01:12:58,33.6,59.57,32.6,1.099,0.691,0.56,2085344738,52.13,579384,558911
2021-01-01 01:12:59,58.81,43.5,54.28,2.398,2.194,1.475,2499166421,62.48,480722,497871
2021-01-01 01:13:00,39.86,57.51,38.78,1.262,0.911,0.626,2349590559,58.74,712883,409857
2021-01-01 01:13:01,43.06,57.8,39.03,1.188,0.718,0.291,1841141737,46.03,602981,768405
2021-01-01 01:13:02,55.22,45.16,52.78,2.224,1.868,1.405,1620652278,40.52,503741,470736
2021-01-01 01:13:03,42.37,58.13,38.41,2.073,1.791,1.325,2251390652,56.28,522041,533104
2021-01-01 01:13:04,50.48,46.06,47.87,2.297,1.971,1.495,1803982749,45.1,454115,544013
2021-01-01 01:13:05,48.79,49.11,47.5,1.927,1.487,1.19,1899296978,47.48,539337,446704
2021-01-01 01:13:06,54.13,44.89,50.06,2.689,2.202,1.419,1682051692,42.05,559307,457431
2021-01-01 01:13:07,60.26,33.69,58.98,2.24,1.662,1.252,2203703579,55.09,570260,648823
2021-01-01 01:13:08,41.15,57.38,36.46,1.071,1.191,0.982,1806052065,45.15,481931,426102
2021-01-01 01:13:09,32.86,63.98,31.66,0.66,0.757,0.38,1989487493,49.74,352630,541242
2021-01-01 01:13:10,35.76,62.92,32.84,1.076,1.077,0.737,1994149080,49.85,524178,589585
2021-01-01 01:13:11,31.65,67.51,27.76,1.511,1.368,0.921,2055068185,51.38,570679,478585
2021-01-01 01:13:12,39.43,60.08,36.86,1.387,1.213,0.935,2198491550,54.96,402144,490611
2021-01-01 01:13:13,48.84,47.23,46.97,2.092,1.425,0.758,1927153888,48.18,490916,595690
2021-01-01 01:13:14,32.03,67.82,28.0,1.775,1.547,1.264,1777571725,44.44,634146,486265
2021-01-01 01:13:15,62.16,34.87,58.02,2.156,1.748,1.212,1442136609,36.05,379652,292279
2021-01-01 01:13:16,56.43,41.73,51.73,2.401,2.173,1.613,2030788888,50.77,471626,650388
2021-01-01 01:13:17,56.06,40.78,53.56,2.404,2.085,1.453,1952900287,48.82,648713,402452
2021-01-01 01:13:18,27.39,71.45,24.37,0.837,0.78,0.595,1786858150,44.67,515771,521547
2021-01-01 01:13:19,29.8,69.4,27.34,1.598,0.942,0.427,2018765738,50.47,447398,368222
2021-01-01 01:13:20,32.8,62.57,30.77,1.226,0.963,0.635,2256794801,56.42,499296,448912
2021-01-01 01:13:21,27.74,71.35,23.73,0.994,0.684,0.564,2333566425,58.34,582591,456351
2021-01-01 01:13:22,56.93,42.09,54.57,2.91,2.379,1.694,1539458774,38.49,479649,517417
2021-01-01 01:13:23,39.03,60.51,36.32,1.718,1.291,0.74,1891741609,47.29,559758,412286
2021-01-01 01:13:24,46.21,53.41,43.6,2.126,1.646,1.158,2288307563,57.21,523499,698283
2021-01-01 01:13:25,29.19,68.0,25.34,1.574,1.351,0.864,2478812310,61.97,531707,502453
2021-01-01 01:13:26,47.72,53.57,43.05,1.714,1.285,0.809,1754820904,43.87,566154,588104
2021-01-01 01:13:27,48.97,49.53,45.31,2.334,1.891,1.172,2413496878,60.34,470517,499114
2021-01-01 01:13:28,34.75,63.43,31.86,1.239,0.688,0.543,1594971115,39.87,405548,599726
2021-01-01 01:13:29,30.17,68.46,26.06,1.044,0.668,0.579,2344485368,58.61,547439,289934
2021-01-01 01:13:30,51.0,45.3,47.43,1.958,1.698,1.401,1915473100,47.89,486759,429525
2021-01-01 01:13:31,39.62,54.42,38.37,1.398,0.872,0.463,2468846979,61.72,455188,447820
2021-01-01 01:13:32,57.21,39.47,55.83,2.535,2.277,1.671,1860790635,46.52,552638,447011
2021-01-01 01:13:33,81.15,17.88,80.0,3.326,2.856,2.082,1907032781,47.68,627734,551867
2021-01-01 01:13:34,39.9,58.37,37.08,1.449,1.105,0.716,1959982211,49.0,484542,558716
2021-01-01 01:13:35,34.17,64.5,29.86,1.569,1.855,1.207,1538884953,38.47,500844,492594
2021-01-01 01:13:36,37.6,59.3,35.35,1.422,1.386,0.862,1471258198,36.78,381823,495070
2021-01-01 01:13:37,70.49,26.14,67.95,2.721,1.987,1.338,2153046257,53.83,477730,744051
2021-01-01 01:13:38,51.59,50.13,46.95,2.078,1.812,1.288,2296538704,57.41,522129,532459
2021-01-01 01:13:39,76.35,22.12,72.0,3.193,2.568,1.933,2182273250,54.56,497955,277479
2021-01-01 01:13:40,24.61,75.95,20.95,1.102,0.726,0.619,1623807315,40.6,463784,577011
2021-01-01 01:13:41,56.44,39.12,54.38,2.149,1.505,0.892,2144056623,53.6,572584,555946
2021-01-01 01:13:42,23.18,74.25,21.71,1.181,1.144,0.722,1702938807,42.57,505800,615934
2021-01-01 01:13:43,25.19,69.62,24.12,0.941,0.633,0.573,2122295812,53.06,758880,559839
2021-01-01 01:13:44,57.21,41.93,55.79,2.092,1.653,1.084,2339389743,58.48,520771,409524
2021-01-01 01:13:45,59.27,38.45,57.1,1.93,1.36,0.946,2110240056,52.76,225349,589000
2021-01-01 01:13:46,36.27,60.71,33.06,1.746,1.247,0.702,2440560170,61.01,388796,509930
2021-01-01 01:13:47,55.1,42.8,53.84,2.208,1.741,1.334,1955003758,48.88,553211,604616
2021-01-01 01:13:48,37.77,57.01,36.22,1.574,1.337,0.744,1935005203,48.38,435669,654789
2021-01-01 01:13:49,47.7,48.24,45.98,2.222,1.26,0.718,2020205389,50.51,441876,487813
2021-01-01 01:13:50,69.23,28.77,65.71,2.626,2.104,1.578,1597207674,39.93,376077,587579
2021-01-01 01:13:51,77.3,22.04,73.84,2.68,1.995,1.588,1879114677,46.98,452326,603365
2021-01-01 01:13:52,39.4,58.9,36.2,1.597,1.558,1.062,1905460049,47.64,519392,515874
2021-01-01 01:13:53,49.33,47.09,47.33,2.066,2.241,1.564,1914800017,47.87,538583,695809
2021-01-01 01:13:54,50.42,47.23,47.94,1.938,1.479,1.126,2080487350,52.01,398010,604554
2021-01-01 01:13:55,29.23,65.97,27.84,1.611,0.945,0.69,1555901264,38.9,580540,441461
2021-01-01 01:13:56,24.16,73.14,22.26,0.221,0.2,0.103,1656315804,41.41,380863,526007
2021-01-01 01:13:57,49.92,51.46,45.33,2.333,1.825,1.229,2339620878,58.49,543795,586016
2021-01-01 01:13:58,51.19,50.45,46.27,2.285,2.222,1.399,1397825532,34.95,533704,692008
2021-01-01 01:13:59,38.49,63.07,34.9,1.677,1.675,1.195,2184911320,54.62,406564,562085
2021-01-01 01:14:00,65.64,35.22,60.97,1.625,1.473,1.022,1887932095,47.2,394668,528946
2021-01-01 01:14:01,38.14,58.93,34.57,1.911,1.411,0.944,2048036744,51.2,538229,626381
2021-01-01 01:14:02,30.49,63.87,29.36,0.912,0.865,0.505,2467429635,61.69,444011,478054
2021-01-01 01:14:03,35.96,65.81,30.98,1.286,1.082,0.667,1960645164,49.02,480950,401001
2021-01-01 01:14:04,67.08,26.56,65.68,2.632,2.154,1.57,2187616401,54.69,568733,570375
2021-01-01 01:14:05,54.51,44.2,50.78,2.303,1.531,1.16,2017570090,50.44,547913,462183
2021-01-01 01:14:06,52.05,42.46,50.04,2.274,2.031,1.389,1967187149,49.18,408405,771576
2021-01-01 01:14:07,39.19,57.14,36.62,1.835,1.49,1.0,1930047410,48.25,494642,525296
2021-01-01 01:14:08,34.38,62.86,30.8,1.62,1.276,0.808,2210317504,55.26,406528,570986
2021-01-01 01:14:09,22.12,78.11,19.38,0.961,0.649,0.548,1780519440,44.51,586993,437167
2021-01-01 01:14:10,50.43,48.25,48.43,2.142,1.555,1.092,1660393043,41.51,653651,626460
2021-01-01 01:14:11,52.07,48.22,49.73,1.755,1.468,1.064,2022342492,50.56,415490,497305
2021-01-01 01:14:12,23.13,72.94,20.77,0.7,0.21,0.183,2057835201,51.45,496883,487546
2021-01-01 01:14:13,40.62,60.15,35.78,1.893,1.673,1.14,1452752550,36.32,591746,489947
2021-01-01 01:14:14,22.75,74.73,18.55,1.161,0.718,0.386,1996853771,49.92,502421,370859
2021-01-01 01:14:15,38.75,60.05,35.91,1.767,1.002,0.602,1631936923,40.8,556150,474947
2021-01-01 01:14:16,56.51,38.38,54.71,2.106,2.049,1.547,2188052932,54.7,505160,554616
2021-01-01 01:14:17,65.71,35.75,61.47,2.902,2.15,1.432,1458894543,36.47,394319,345461
2021-01-01 01:14:18,66.11,32.48,64.48,2.296,1.692,1.144,2577522748,64.44,511892,602166
2021-01-01 01:14:19,32.1,65.7,30.26,1.607,1.513,0.945,1898540475,47.46,612728,473166
2021-01-01 01:14:20,24.41,73.61,21.94,0.898,1.089,0.641,1740511415,43.51,531429,524472
2021-01-01 01:14:21,16.9,83.53,12.38,1.181,0.638,0.37,1915108261,47.88,662367,276598
2021-01-01 01:14:22,26.5,68.44,24.97,0.604,0.292,0.373,2166881257,54.17,322849,522498
2021-01-01 01:14:23,25.66,73.25,24.17,1.555,1.068,0.813,2267141026,56.68,537904,395685
2021-01-01 01:14:24,51.75,47.12,48.77,1.962,1.756,1.177,1917706606,47.94,435199,464854
2021-01-01 01:14:25,56.6,38.48,54.49,2.15,2.048,1.542,1568392875,39.21,412436,343253
2021-01-01 01:14:26,32.28,68.59,29.01,1.35,0.864,0.589,1636310859,40.91,633441,411811
2021-01-01 01:14:27,33.03,62.12,30.23,1.112,1.173,0.956,2085916309,52.15,474499,483644
2021-01-01 01:14:28,37.35,57.48,34.61,1.472,1.036,0.946,2296198138,57.4,464845,472824
2021-01-01 01:14:29,37.23,61.69,35.78,1.268,1.082,0.86,2335242575,58.38,534357,588453
2021-01-01 01:14:30,37.08,60.73,35.52,1.273,0.764,0.544,2050427772,51.26,284748,313192
2021-01-01 01:14:31,24.89,75.16,20.61,1.142,0.889,0.692,2290189869,57.25,635486,494863
2021-01-01 01:14:32,22.55,75.33,18.01,0.632,0.483,0.34,2573704765,64.34,690443,490091
2021-01-01 01:14:33,32.28,64.08,30.34,1.061,0.786,0.366,2357104313,58.93,591511,454219
2021-01-01 01:14:34,26.97,68.62,25.51,0.667,0.61,0.362,2276611370,56.92,541198,408679
2021-01-01 01:14:35,31.01,63.66,29.8,1.089,0.67,0.374,1758032845,43.95,478342,610217
2021-01-01 01:14:36,51.69,49.04,48.25,2.461,1.792,1.187,2288785886,57.22,392478,704771
2021-01-01 01:14:37,29.55,67.32,25.68,0.928,0.83,0.76,2138369743,53.46,619406,328593
2021-01-01 01:14:38,61.19,35.06,58.7,2.228,2.051,1.548,2195193688,54.88,591634,407581
2021-01-01 01:14:39,26.45,71.8,22.74,1.116,0.889,0.666,2378331883,59.46,545011,399563
2021-01-01 01:14:40,58.43,38.09,54.58,2.226,1.881,1.398,2107567354,52.69,533362,471847
2021-01-01 01:14:41,38.24,60.3,33.5,2.198,1.91,1.148,1969236100,49.23,530059,625584
2021-01-01 01:14:42,54.7,43.35,53.44,2.139,1.877,1.387,1679040257,41.98,447406,552767
2021-01-01 01:14:43,32.85,64.34,31.08,1.415,0.941,0.753,1911045104,47.78,750116,484614
2021-01-01 01:14:44,40.77,55.54,39.49,1.914,1.376,0.739,2063855680,51.6,471437,501636
2021-01-01 01:14:45,70.0,32.14,65.53,3.077,2.324,1.703,2083285802,52.08,457329,468098
2021-01-01 01:14:46,34.05,62.39,29.88,1.432,1.531,0.93,2073162889,51.83,612060,573864
2021-01-01 01:14:47,53.11,47.42,49.81,2.076,1.762,1.037,2287852957,57.2,497079,586033
2021-01-01 01:14:48,25.83,69.32,24.5,1.64,1.405,1.116,2259609410,56.49,498100,559129
2021-01-01 01:14:49,40.92,56.13,38.83,1.607,1.359,0.85,1981373527,49.53,641456,280345
2021-01-01 01:14:50,37.98,62.06,35.79,1.387,0.845,0.52,1745821367,43.65,567861,501314
2021-01-01 01:14:51,53.92,41.78,50.67,1.963,1.958,1.47,2115007381,52.88,572941,481346
2021-01-01 01:14:52,47.61,47.31,45.58,1.386,1.205,0.813,2673901264,66.85,358228,599130
2021-01-01 01:14:53,46.86,49.29,45.57,2.121,1.841,1.271,2096372832,52.41,540054,523910
2021-01-01 01:14:54,31.52,69.03,27.6,0.556,0.092,0.044,1911222814,47.78,399439,555673
2021-01-01 01:14:55,18.11,81.35,15.92,0.723,0.734,0.549,2160750845,54.02,454500,450470
2021-01-01 01:14:56,54.5,44.13,51.69,2.119,1.624,1.114,2178720877,54.47,517564,593939
2021-01-01 01:14:57,25.61,72.37,24.1,1.696,1.092,0.776,2175395180,54.38,496379,623381
2021-01-01 01:14:58,75.48,23.69,71.27,2.47,1.785,1.199,2411864058,60.3,565421,337300
2021-01-01 01:14:59,57.13,38.33,53.87,2.015,1.359,0.986,2115827887,52.9,577069,370381
2021-01-01 01:15:00,57.28,41.88,52.67,2.25,1.544,1.112,2397623670,59.94,584563,576245
2021-01-01 01:15:01,59.66,35.98,56.68,2.327,1.874,1.501,2069070234,51.73,365579,482760
2021-01-01 01:15:02,66.33,32.53,61.56,2.488,1.913,1.301,2453749480,61.34,736265,602871
2021-01-01 01:15:03,37.22,62.49,32.66,1.465,1.239,0.849,2362020558,59.05,497542,524182
2021-01-01 01:15:04,43.08,53.1,39.77,1.345,1.411,1.012,2276539823,56.91,621293,569286
2021-01-01 01:15:05,37.89,62.02,33.16,1.623,1.272,0.987,2236755720,55.92,248568,425276
2021-01-01 01:15:06,28.39,66.69,26.09,0.439,0.0,0.0,2690455303,67.26,473467,533979
2021-01-01 01:15:07,38.38,60.34,35.92,1.527,1.174,0.832,2322985276,58.07,353931,534263
2021-01-01 01:15:08,32.18,66.23,31.0,1.107,1.124,0.536,1745204898,43.63,413863,431110
2021-01-01 01:15:09,40.89,55.34,37.53,1.94,1.535,1.047,2073770165,51.84,505055,600169
2021-01-01 01:15:10,59.78,38.59,55.89,2.918,2.64,1.955,1920584969,48.01,466525,310467
2021-01-01 01:15:11,24.49,72.27,20.39,0.88,0.795,0.484,2619342895,65.48,631401,520770
2021-01-01 01:15:12,46.39,47.58,44.79,2.273,1.451,1.033,2375431267,59.39,676899,370592
2021-01-01 01:15:13,58.05,42.4,55.28,2.227,1.804,1.21,2609585307,65.24,403316,397769
2021-01-01 01:15:14,42.92,53.78,41.21,1.427,1.201,0.755,1772001641,44.3,451223,598598
2021-01-01 01:15:15,56.63,42.77,52.98,2.789,2.447,1.81,2330502403,58.26,396891,390007
2021-01-01 01:15:16,45.66,50.22,44.03,1.983,1.95,1.261,1590641305,39.77,615590,385786
2021-01-01 01:15:17,36.2,61.65,31.59,1.449,1.341,0.968,1522360299,38.06,515904,558032
2021-01-01 01:15:18,36.51,61.73,34.59,1.666,1.421,1.026,1880913160,47.02,503233,388921
2021-01-01 01:15:19,53.77,43.05,51.61,2.233,1.922,1.26,2453712541,61.34,531246,601820
2021-01-01 01:15:20,48.93,49.22,44.53,1.937,1.516,1.077,1702215487,42.56,468882,564460
2021-01-01 01:15:21,27.36,72.66,24.53,0.697,0.265,0.092,1994956445,49.87,414352,422235
2021-01-01 01:15:22,30.2,64.01,29.11,1.127,0.91,0.689,2356652860,58.92,505105,598037
2021-01-01 01:15:23,9.64,87.7,6.66,0.573,0.531,0.24,2253923948,56.35,473299,306143
2021-01-01 01:15:24,19.35,74.29,18.01,0.737,0.349,0.21,2664855973,66.62,534702,547249
2021-01-01 01:15:25,27.13,73.77,22.19,1.356,1.35,0.92,2001011597,50.03,336802,375376
2021-01-01 01:15:26,64.9,35.8,61.55,2.711,2.37,1.77,1867511136,46.69,518635,447670
2021-01-01 01:15:27,28.89,68.09,26.87,0.892,0.439,0.322,1671655675,41.79,431075,454129
2021-01-01 01:15:28,44.89,55.85,41.63,1.4,1.393,1.071,1889600017,47.24,515130,628139
2021-01-01 01:15:29,45.09,48.4,43.78,1.756,1.343,0.996,1668920312,41.72,590508,449872
2021-01-01 01:15:30,42.77,59.2,38.57,1.553,1.087,0.816,1461066416,36.53,444375,492138
2021-01-01 01:15:31,27.31,70.87,22.6,1.193,1.17,0.786,2589017774,64.73,619672,456182
2021-01-01 01:15:32,35.12,64.22,30.63,1.19,0.941,0.761,2014672039,50.37,325923,401735
2021-01-01 01:15:33,54.61,43.55,52.24,2.0,1.98,1.35,2777440061,69.44,654382,396969
2021-01-01 01:15:34,32.03,67.88,29.73,1.597,1.107,0.602,1748213468,43.71,623849,530872
2021-01-01 01:15:35,48.21,47.19,47.07,1.973,1.232,0.841,1871357417,46.78,411341,497361
2021-01-01 01:15:36,38.07,60.02,34.47,1.312,0.994,0.741,1767389296,44.18,412177,576251
2021-01-01 01:15:37,47.22,52.24,44.08,1.894,1.673,1.01,1807773180,45.19,350504,475793
2021-01-01 01:15:38,41.86,53.52,39.02,2.088,1.485,0.951,2262081123,56.55,592137,479034
2021-01-01 01:15:39,32.49,68.31,27.86,1.388,0.844,0.468,2169897189,54.25,466958,576575
2021-01-01 01:15:40,55.74,41.23,54.07,2.408,1.972,1.459,2262622827,56.57,459623,462789
2021-01-01 01:15:41,9.75,86.03,8.71,0.164,0.0,0.167,2402681477,60.07,387718,356040
2021-01-01 01:15:42,69.14,29.55,67.85,3.074,2.52,1.743,2332206513,58.31,681197,584754
2021-01-01 01:15:43,46.39,47.91,44.49,2.551,1.973,1.434,1697453076,42.44,402723,432285
